img50.jpg	0.743912755621	-0.0318085685824
img53.jpg	0.841214966517	-0.515055562194
img30.jpg	0.990236576712	0.110910315885
img22.jpg	-0.60451045653	0.181525496241
img43.jpg	-0.46857392097	-0.796310774685
img26.jpg	0.157491501471	0.176585251483
img44.jpg	0.86774899196	0.206012367837
img42.jpg	0.411099760893	-0.126037338556
img52.jpg	0.917505643717	-0.183416813852
img32.jpg	0.238995704555	-0.520230942361
img47.jpg	0.0234674522528	-0.887070739078
img40.jpg	-0.0325994904287	-0.20365519261
img37.jpg	-0.685430381548	-0.448076350482
img49.jpg	0.508261529355	-0.740930146108
img45.jpg	-0.261366489322	-0.568208001412
img36.jpg	-0.776468923371	-0.0977749348262
img34.jpg	-0.922585370277	0.152780190165
img35.jpg	-0.939515693417	-0.223533871636
img38.jpg	-0.432893528542	-0.160592180576
img28.jpg	0.517364985001	0.252966725442
img39.jpg	-0.802952990734	-0.588435040969
img24.jpg	-0.228456369353	0.152903029659
img46.jpg	0.691582748898	-0.388383714039
